TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME
506879,20240802,491.55,500.00,480.20,492.35,38260
506906,20240802,2.71,2.71,2.58,2.70,15087
506919,20240802,130.05,144.95,129.45,140.45,25786
506935,20240802,67.68,71.95,67.65,71.95,445
506943,20240802,1877.00,1960.00,1877.00,1925.55,14364
506979,20240802,33.00,33.00,33.00,33.00,48
506981,20240802,163.50,167.50,160.05,166.55,1173
507155,20240802,198.90,200.00,189.75,190.95,25517
507180,20240802,181.85,181.85,174.75,174.75,3588
507205,20240802,244.10,253.95,244.10,250.05,75966
507265,20240802,315.35,315.35,315.35,315.35,355
507300,20240802,1885.05,1885.05,1885.05,1885.05,217
507315,20240802,38.93,39.40,38.26,38.96,74068
507410,20240802,382.25,418.50,382.00,418.50,304240
507438,20240802,545.00,551.80,538.05,551.80,50
507474,20240802,81.49,84.15,80.99,82.24,14792
507486,20240802,52.94,54.29,51.34,53.42,781
507488,20240802,800.00,805.15,779.65,794.70,4056
507490,20240802,24.95,25.06,24.49,24.92,92025
507498,20240802,81.01,85.06,77.60,83.60,82002
507514,20240802,115.20,118.00,113.90,117.70,118952
507515,20240802,20.75,21.93,20.75,21.86,1225
507526,20240802,815.00,841.15,804.95,834.45,4776
507552,20240802,159.90,164.25,156.50,157.80,77184
507580,20240802,202.80,202.80,193.30,200.00,1013
507598,20240802,231.75,270.00,220.05,261.45,84145
507609,20240802,51.42,51.42,46.55,49.98,4269
507621,20240802,711.95,711.95,682.00,704.60,4737
507645,20240802,15299.00,15299.00,14200.00,14860.00,19
507685,20240802,512.45,519.00,500.80,502.00,832527
507690,20240802,356.15,363.90,356.00,356.70,1518
507717,20240802,1734.95,1828.30,1712.00,1820.70,27639
507747,20240802,1609.95,1800.00,1581.85,1632.55,8031
507753,20240802,99.90,101.90,98.00,100.20,314505
507759,20240802,28.00,28.77,27.70,27.99,683
507779,20240802,128.50,128.50,121.20,124.35,575
507785,20240802,225.45,225.50,225.45,225.45,506
507789,20240802,380.00,388.00,375.95,384.25,6377
507794,20240802,82.38,95.88,79.75,91.90,1633689
507813,20240802,134.55,138.00,133.60,134.15,4595
507815,20240802,7998.90,8143.80,7895.75,7977.70,2351
507817,20240802,173.50,173.50,167.60,171.00,233
507828,20240802,23.49,23.76,22.09,23.76,700822
507833,20240802,8.16,8.16,8.16,8.16,6517
507836,20240802,565.00,674.00,565.00,632.40,17957
507852,20240802,48.50,50.50,48.15,49.02,4497
507864,20240802,48.02,49.95,48.02,49.03,7741
507872,20240802,42.94,42.94,40.81,41.07,12329
507878,20240802,10.40,10.94,10.35,10.89,1231846
507880,20240802,466.00,466.00,454.25,454.80,20000
507910,20240802,58.19,62.50,56.41,59.44,111734
507912,20240802,193.50,204.35,186.00,204.35,99253
507944,20240802,2025.00,2025.00,1925.25,1936.60,18594
507946,20240802,392.10,392.10,354.80,357.50,5013
507948,20240802,168.80,168.80,168.80,168.80,748
507960,20240802,247.00,251.00,240.50,246.35,3211
507966,20240802,44.00,44.00,44.00,44.00,13
507970,20240802,54.77,55.00,51.00,51.31,3542
507981,20240802,124.55,124.55,124.55,124.55,18127
507998,20240802,92.00,92.00,89.70,90.53,10537
508486,20240802,8748.80,8800.00,8361.00,8412.60,4165
508494,20240802,51.32,51.32,49.85,50.26,5408
508571,20240802,188.20,188.20,188.20,188.20,258
508664,20240802,18.90,18.90,17.37,18.01,111259
508670,20240802,4664.05,4949.00,4664.05,4910.30,196
508807,20240802,971.00,971.00,892.00,898.25,16750
508814,20240802,872.10,893.55,852.10,854.05,28234
508869,20240802,6610.95,6798.15,6610.95,6704.00,49647
508875,20240802,725.00,725.00,708.00,713.00,84
508905,20240802,58.54,58.54,58.00,58.54,35832
508906,20240802,1228.90,1228.90,1135.00,1158.40,4072
508918,20240802,24.80,25.95,24.32,25.14,7590
508922,20240802,9.15,9.15,8.71,8.84,39199
508933,20240802,142.00,147.50,140.25,141.85,9173
508941,20240802,525.60,532.00,522.05,529.10,3696
508954,20240802,73.80,77.00,72.80,74.77,8480
508956,20240802,21.10,21.10,21.10,21.10,6836
508963,20240802,31.50,31.50,31.50,31.50,1000
508969,20240802,5.50,5.70,5.15,5.40,55090
508980,20240802,22.22,22.22,22.22,22.22,1311
508989,20240802,166.40,170.00,164.05,166.65,89680
509009,20240802,93.95,93.95,90.01,93.00,1948
509015,20240802,31.00,31.00,31.00,31.00,155
509020,20240802,15.40,16.60,14.93,16.24,62375
509026,20240802,99.48,101.92,99.00,101.67,369931
509038,20240802,13.55,13.55,13.29,13.44,3251
509040,20240802,141.90,146.00,141.90,141.90,15934
509046,20240802,18.84,18.84,18.84,18.84,10
509048,20240802,42.99,43.98,42.49,43.46,10081
509051,20240802,1.55,1.55,1.48,1.51,4832680
509053,20240802,9.95,9.99,9.70,9.89,53254
509055,20240802,111.50,114.50,109.20,112.20,42339
509073,20240802,20.24,20.49,18.50,20.01,20703
509079,20240802,347.00,354.80,345.00,350.35,8606
509152,20240802,15237.00,15237.00,14400.00,14948.50,94
509162,20240802,254.00,254.00,245.00,245.95,37117
509196,20240802,100.50,101.00,94.09,95.74,4331
509220,20240802,44.90,45.85,44.81,45.21,9517
509243,20240802,4305.10,4425.00,4305.10,4405.35,1302
509423,20240802,62.68,62.68,62.68,62.68,437
509438,20240802,8147.95,8147.95,7992.10,8058.15,304
509449,20240802,45.40,46.35,44.23,46.13,2858
509470,20240802,32500.00,32584.85,31000.00,31486.55,199
509472,20240802,498.00,574.00,493.25,535.75,3948
509480,20240802,540.15,555.50,540.15,549.00,33721
509486,20240802,144.00,145.50,143.00,144.80,4216
509488,20240802,527.00,527.00,509.85,512.45,43082
509496,20240802,507.70,524.55,501.60,520.25,134974
509525,20240802,1080.00,1097.00,1072.80,1078.55,2064
509546,20240802,53.70,53.70,46.00,48.86,19741
509557,20240802,3755.80,3755.80,3704.70,3727.60,612
509563,20240802,31.58,31.58,31.58,31.58,14181
509567,20240802,795.70,848.00,787.35,821.40,7376
509597,20240802,882.00,899.95,868.00,878.20,168
509631,20240802,2180.20,2215.05,2141.35,2151.30,10745
509635,20240802,590.20,595.25,574.55,579.85,1640
509675,20240802,2960.05,2987.00,2930.00,2952.85,773
509692,20240802,276.45,278.80,273.60,274.80,1845
509709,20240802,83.15,83.99,81.55,82.95,52136
509715,20240802,122.00,125.40,122.00,123.45,11010
509732,20240802,12.89,12.89,12.89,12.89,365
509760,20240802,50.88,52.37,50.02,52.11,1264
509820,20240802,400.50,408.60,397.40,401.75,63269
509835,20240802,21.74,22.09,20.50,21.40,10866
509874,20240802,148.75,151.25,143.30,150.30,30269
509887,20240802,831.70,831.70,756.50,758.50,53
509895,20240802,323.75,326.50,312.50,319.15,702
509930,20240802,5244.00,5282.30,5150.90,5163.20,4607
509945,20240802,1063.90,1063.90,1011.00,1011.00,43
509960,20240802,1535.00,1614.90,1535.00,1580.00,68
509966,20240802,4320.00,4329.05,4273.20,4285.35,3133
510245,20240802,7.24,7.50,7.18,7.25,101279
511000,20240802,26.05,27.00,26.00,26.46,7732
511012,20240802,1.11,1.11,1.06,1.08,2601568
511016,20240802,4.76,4.99,4.61,4.88,12683
511018,20240802,65.00,70.30,63.62,69.39,160583
511034,20240802,660.00,678.00,659.95,665.15,6801
511066,20240802,60.51,63.50,59.00,62.23,5387
511076,20240802,100.55,103.10,100.55,102.10,26570
511092,20240802,14.01,14.57,14.01,14.02,29874
511108,20240802,194.80,194.80,190.10,190.90,300
511110,20240802,17.20,17.20,17.20,17.20,167
511116,20240802,2.40,2.53,2.40,2.43,434016
511122,20240802,105.06,105.06,105.06,105.06,1043
511131,20240802,17.45,17.95,16.05,16.90,30054
511147,20240802,108.65,108.65,105.40,108.65,17859
511153,20240802,41.10,42.50,41.01,41.50,3231
511176,20240802,83.05,83.05,83.05,83.05,340
511187,20240802,2.42,2.42,2.30,2.31,9716
511194,20240802,37.82,37.82,37.82,37.82,140
511196,20240802,834.10,841.70,815.20,838.55,8268
511208,20240802,14.68,15.15,14.22,14.75,121081
511218,20240802,2950.00,3022.75,2920.30,2990.00,34657
511243,20240802,1390.60,1410.00,1370.00,1385.65,26342
511333,20240802,312.95,312.95,301.25,302.50,13130
511355,20240802,24.59,24.61,22.38,23.41,43460
511359,20240802,81.18,81.18,76.18,77.99,20043
511377,20240802,34.21,34.21,34.21,34.21,26
511391,20240802,118.55,121.00,110.90,116.90,7096
511411,20240802,45.30,45.30,42.11,43.02,1471
511413,20240802,435.00,449.65,429.10,446.50,2732
511431,20240802,21.44,21.75,21.24,21.51,747695
511441,20240802,23.94,23.94,21.70,21.70,1301
511447,20240802,1.73,1.77,1.73,1.77,196995
511451,20240802,7.55,7.90,7.17,7.90,1716
511463,20240802,15.24,15.24,14.55,14.94,22309
511473,20240802,52.46,53.72,51.30,52.07,27659
511493,20240802,20.70,21.00,20.00,20.95,9563
511501,20240802,43.00,45.00,43.00,44.25,9114
511505,20240802,137.75,140.40,133.95,138.35,6326
511507,20240802,37.00,37.00,37.00,37.00,15
511509,20240802,38.95,38.95,37.40,38.10,8550
511523,20240802,23.01,24.80,23.01,24.01,117846
511525,20240802,2.40,2.50,2.32,2.38,194171
511533,20240802,57.00,57.00,52.39,52.39,11457
511535,20240802,39.42,39.42,36.01,39.40,3223
511543,20240802,17.05,18.57,16.82,17.01,3407
511549,20240802,172.50,175.00,164.15,173.45,6770
511551,20240802,717.00,733.65,704.95,718.35,10289
511557,20240802,1.03,1.07,1.03,1.04,604555
511559,20240802,132.00,132.00,129.95,130.00,1015
511571,20240802,114.75,116.65,111.20,116.00,2432
511585,20240802,3.71,3.71,3.58,3.58,1931
511589,20240802,15.62,15.62,15.62,15.62,14287
511593,20240802,25.81,28.51,25.81,28.22,31563
511601,20240802,15.09,15.10,14.00,14.59,18642
511605,20240802,78.98,78.98,76.15,76.71,87671
511609,20240802,25.80,26.20,25.80,25.80,972
511611,20240802,5.97,6.14,5.90,5.99,16083
511626,20240802,18.17,18.70,18.17,18.70,919
511628,20240802,920.00,934.90,890.00,895.75,14424
511630,20240802,5.55,5.68,5.16,5.34,39108
511654,20240802,34.00,34.00,31.31,33.46,1180
511658,20240802,93.00,102.45,93.00,99.92,80710
511664,20240802,6.57,6.57,6.57,6.57,2076
511672,20240802,69.00,72.50,66.00,69.96,948850
511676,20240802,252.60,254.85,249.80,251.20,37071
511688,20240802,9.60,9.90,9.60,9.90,992
511692,20240802,47.25,47.25,42.10,43.40,1146
511696,20240802,231.50,231.50,222.05,222.05,1061
511700,20240802,1.60,1.64,1.58,1.60,5273478
511702,20240802,48.28,48.28,45.00,47.22,3000
511710,20240802,1.90,2.03,1.90,2.01,135230
511712,20240802,15.40,15.40,14.39,15.39,4111
511714,20240802,50.85,51.79,48.00,50.99,1745
511716,20240802,7.71,7.71,7.60,7.71,10731
511724,20240802,16.02,16.45,15.82,15.96,205839
511726,20240802,38.31,39.93,38.31,38.31,910894
511728,20240802,36.95,36.95,32.60,33.51,12867
511734,20240802,5.76,5.76,5.76,5.76,300
511740,20240802,185.15,194.25,185.10,185.20,101
511742,20240802,262.80,262.80,256.40,256.85,16052
511754,20240802,759.95,759.95,739.50,749.10,15345
511756,20240802,56.93,58.06,56.93,58.06,3805
511758,20240802,54.83,54.83,53.95,53.95,14
511760,20240802,1.08,1.08,1.08,1.08,86596
511764,20240802,42.86,43.39,41.12,42.93,7309
511766,20240802,349.00,349.00,335.00,339.20,1461
511768,20240802,802.70,802.70,776.10,786.90,7268
512008,20240802,530.05,530.05,516.00,527.00,14311
512014,20240802,45.60,45.60,45.60,45.60,1
512018,20240802,9.59,9.97,9.59,9.97,390664
512020,20240802,9020.75,9900.75,9020.75,9494.00,168
512036,20240802,176.00,176.00,168.00,168.00,205
512038,20240802,717.65,735.00,717.65,729.50,17495
512047,20240802,53.88,56.06,53.88,56.05,280920
512048,20240802,4.55,5.01,4.55,5.01,1028676
512064,20240802,104.30,104.30,104.30,104.30,26187
512068,20240802,159.00,168.95,157.05,164.00,809369
512070,20240802,551.30,563.50,532.90,537.70,145628
512093,20240802,6.22,6.22,6.22,6.22,52451
512097,20240802,0.74,0.75,0.67,0.68,6354677
512099,20240802,959.50,963.90,947.00,963.90,1751
512103,20240802,165.00,165.95,162.00,165.95,1111
512115,20240802,110.00,115.00,108.30,115.00,540
512131,20240802,79.06,80.39,78.32,79.16,8812
512149,20240802,0.93,0.93,0.89,0.91,9146637
512161,20240802,37.22,37.84,36.76,36.76,2645
512165,20240802,131.20,133.05,126.10,132.00,4473
512169,20240802,10.11,10.11,10.11,10.11,45
512175,20240802,9.31,9.31,9.31,9.31,21893
512179,20240802,593.00,593.00,579.90,582.75,28681
512197,20240802,3.73,3.90,3.73,3.90,1274
512217,20240802,27.02,28.49,27.00,27.54,14711
512229,20240802,958.10,995.00,957.35,957.75,16579
512237,20240802,375.05,376.70,368.35,370.00,25803
512247,20240802,4.92,4.97,4.75,4.84,168922
512257,20240802,4.98,5.18,4.88,5.10,132850
512267,20240802,17.17,17.17,16.30,16.54,156364
512296,20240802,108.00,110.35,107.15,109.70,19247
512297,20240802,49.37,49.37,49.37,49.37,995
512301,20240802,9.42,9.42,9.42,9.42,6979
512329,20240802,380.00,389.55,380.00,389.55,98685
512344,20240802,5.50,5.51,5.50,5.51,6372
512379,20240802,13.09,13.09,13.09,13.09,1095619
512393,20240802,249.00,249.90,241.00,247.45,3185
512399,20240802,26.02,26.02,26.02,26.02,14785
512415,20240802,26.39,26.39,26.39,26.39,100
512425,20240802,650.05,650.05,650.05,650.05,17
512437,20240802,989.55,989.55,901.80,935.70,1263
512441,20240802,11.67,11.84,11.09,11.19,72423
512443,20240802,6.31,6.31,6.31,6.31,17738
512453,20240802,871.20,888.00,865.00,870.85,1318
512455,20240802,770.00,797.60,763.15,782.25,82529
512463,20240802,38.29,40.20,37.50,38.45,5367859
512477,20240802,278.50,278.50,250.00,264.80,214
512489,20240802,205.70,211.95,201.00,208.00,1804
512493,20240802,109.00,111.25,109.00,110.45,22552
512499,20240802,0.57,0.59,0.57,0.59,5592795
512519,20240802,143.70,152.50,140.05,150.00,51817
512527,20240802,1699.00,1794.95,1601.00,1693.30,5563
512529,20240802,138.20,142.65,136.90,139.30,60066
512531,20240802,215.00,220.10,211.65,214.70,34355
512553,20240802,268.25,273.95,263.65,271.00,854
512559,20240802,41.50,43.40,41.50,43.20,8863
512565,20240802,36.00,36.00,34.92,35.98,915
512573,20240802,705.85,708.50,693.15,700.35,95407
512587,20240802,81.84,81.84,81.84,81.84,54076
512589,20240802,55.30,55.30,51.35,53.42,1618
512591,20240802,14.94,14.94,14.00,14.46,63931
512595,20240802,971.15,971.15,970.00,970.00,7
512597,20240802,269.70,289.90,263.15,267.40,5064
512599,20240802,3209.85,3215.00,3113.75,3160.65,199872
512600,20240802,90.94,90.94,90.94,90.94,5504
512604,20240802,9.30,9.36,9.30,9.36,47663
512608,20240802,7.21,7.35,7.01,7.20,45434
512618,20240802,10.00,10.15,10.00,10.15,1206
512624,20240802,6.17,6.17,5.95,6.08,110687
512626,20240802,191.40,200.30,191.40,195.20,6103
512634,20240802,154.00,157.45,150.60,154.00,35975
513005,20240802,48.50,48.50,46.41,46.41,1125
513023,20240802,904.25,934.40,890.15,923.45,10814
513043,20240802,91.05,95.48,90.00,91.08,4066
513059,20240802,42.00,47.00,42.00,46.00,29104
513063,20240802,32.30,32.30,31.25,31.28,3810
513097,20240802,620.00,645.50,620.00,641.60,16066
513108,20240802,813.10,865.00,809.80,853.10,2607
513117,20240802,12.85,12.85,10.81,11.70,7348
513121,20240802,40.49,41.55,39.74,40.04,216292
513149,20240802,642.05,693.95,632.00,675.00,296
513173,20240802,35.00,35.48,33.62,34.03,4689
513228,20240802,185.15,193.10,183.05,185.90,78577
513250,20240802,28.06,29.75,27.00,29.69,2190825
513252,20240802,779.00,780.00,750.25,779.00,447
513262,20240802,232.10,235.05,228.55,231.80,38933
513269,20240802,439.10,452.10,439.10,442.30,25919
513303,20240802,19.94,19.94,18.95,19.19,4501
513307,20240802,72.10,72.10,68.10,72.00,1574
513309,20240802,14.77,14.77,14.03,14.54,9026
513337,20240802,12.16,12.16,12.16,12.16,2507918
513349,20240802,680.10,714.10,680.10,714.10,1530
513353,20240802,308.70,317.00,308.70,312.05,46002
513361,20240802,3.95,3.98,3.90,3.95,291563
513369,20240802,95.50,96.40,94.00,94.42,4633
513375,20240802,1417.70,1690.00,1417.70,1664.05,2957
513377,20240802,106.80,108.45,104.60,107.25,1262860
513397,20240802,9.83,9.94,9.64,9.94,4133
513401,20240802,42.74,42.74,40.20,40.82,42773
513403,20240802,5.17,5.21,5.17,5.21,9
513418,20240802,7.46,7.47,7.16,7.47,209369
513422,20240802,24.55,26.48,24.00,26.45,58
513430,20240802,35.30,35.36,34.00,35.36,91
513436,20240802,60.24,60.95,59.57,59.71,1191
513452,20240802,12.77,12.77,12.77,12.77,88
513456,20240802,28.45,28.95,27.55,28.30,10263
513460,20240802,12.70,12.70,12.70,12.70,50
513472,20240802,220.20,228.00,220.20,220.20,22935
513488,20240802,37.00,38.38,37.00,38.15,5612
513496,20240802,233.40,233.40,233.40,233.40,12
513498,20240802,329.90,336.80,327.00,336.80,15523
513502,20240802,6.79,6.79,6.50,6.62,148107
513509,20240802,550.00,562.85,550.00,560.00,221
513511,20240802,206.00,206.00,200.05,201.60,171
513513,20240802,11.40,11.40,11.00,11.20,37416
513515,20240802,1.57,1.68,1.56,1.61,3616
513517,20240802,659.10,669.55,637.10,666.15,5352
513519,20240802,1199.65,1221.75,1156.25,1187.40,7707
513528,20240802,4.85,4.88,4.85,4.88,2872
513532,20240802,265.00,270.20,260.00,262.60,35400
513536,20240802,15.00,15.20,14.31,15.07,176492
513548,20240802,609.80,609.80,609.80,609.80,926
513554,20240802,107.05,109.65,99.90,107.65,39274
513566,20240802,24.68,24.68,22.80,23.95,23135
513575,20240802,52.42,52.42,52.42,52.42,36428
513579,20240802,10.89,11.33,10.89,11.33,1725
513599,20240802,312.60,315.35,308.20,310.30,519179
513629,20240802,94.00,95.00,90.25,91.50,1455
513642,20240802,62.00,66.00,60.60,65.35,6912
513683,20240802,281.85,281.85,275.45,279.00,125431
513687,20240802,5.09,5.09,4.84,4.84,1001
513693,20240802,45.31,45.32,44.51,44.75,4678
513699,20240802,36.30,37.00,34.50,36.88,4657
513709,20240802,169.00,169.00,160.00,163.70,7434
513713,20240802,7.31,7.37,7.22,7.31,49496
513721,20240802,9.05,9.05,9.05,9.05,5000
513729,20240802,57.30,62.40,57.30,58.81,5940
514010,20240802,69.60,69.60,68.21,68.21,109089
514028,20240802,28.90,29.00,28.51,29.00,3031
514030,20240802,231.75,233.90,223.70,225.45,13253
514036,20240802,658.45,658.45,610.30,623.80,1945
514043,20240802,144.00,150.05,142.75,146.40,47309
514045,20240802,238.85,238.85,230.00,231.75,1975
514060,20240802,16.81,16.81,16.81,16.81,37476
514087,20240802,114.00,115.25,106.70,112.00,26506
514113,20240802,31.50,31.90,30.50,30.67,4516
514128,20240802,21.10,21.10,20.01,20.01,76
514138,20240802,460.90,476.90,388.10,406.55,29649
514140,20240802,29.19,29.19,28.00,28.73,831
514142,20240802,121.55,124.60,120.45,122.40,6998
514162,20240802,184.20,187.00,182.70,185.00,282959
514165,20240802,13.20,13.20,12.76,12.84,73324
514167,20240802,1591.00,1591.00,1550.00,1567.25,5761
514171,20240802,36.50,37.90,34.75,35.00,2139
514175,20240802,9.90,10.00,9.36,9.40,54111
514183,20240802,137.00,141.00,135.00,140.30,61351
514197,20240802,20.87,20.87,20.87,20.87,13798
514211,20240802,5.06,5.06,5.06,5.06,50066
514223,20240802,5.30,5.34,5.29,5.32,3265
514234,20240802,415.30,423.15,411.50,413.40,2146
514238,20240802,2229.80,2229.80,2065.00,2128.85,1256
514240,20240802,9.68,9.68,9.68,9.68,9369
514248,20240802,68.10,68.10,68.00,68.03,1300
514264,20240802,16.32,16.32,15.03,15.97,554
514266,20240802,82.10,86.99,82.10,85.20,1649
514272,20240802,169.80,180.05,163.30,165.55,19372
514274,20240802,37.71,38.93,37.06,38.24,24074
514280,20240802,194.95,194.95,186.00,189.80,910
514286,20240802,41.71,43.40,40.51,42.78,127740
514300,20240802,50.70,50.70,48.30,49.57,5011
514302,20240802,166.15,179.00,166.10,174.50,3799
514312,20240802,27.90,27.90,27.50,27.90,1038
514316,20240802,131.60,134.25,130.30,133.80,18499
514318,20240802,32.80,32.80,32.80,32.80,100
514322,20240802,80.60,80.60,73.66,74.78,1389
514324,20240802,150.50,155.00,143.00,154.90,4809
514326,20240802,15.40,15.95,14.95,15.08,62906
514330,20240802,145.90,145.90,145.90,145.90,4186
514332,20240802,17.00,17.00,16.02,16.02,1705
514348,20240802,4.20,4.28,4.20,4.28,16442
514354,20240802,228.70,234.55,218.50,224.45,21800
